cell_id,centroid_x,centroid_y,dx,dy,bearing_deg,ds_id,area_m2,soil_type,wpf_ymin,wpf_ymax,wpf_k
989,1526329.087000,5172318.971000,-284.999700,-194.999500,235.619696,235,100.000000,Deep silt loam,0.900000,2.000000,0.035000
990,1526339.087000,5172318.971000,-274.999700,-194.999500,234.659933,234,100.000000,Deep silt loam,0.900000,2.000000,0.035000
991,1526349.087000,5172318.971000,-264.999700,-194.999500,233.652581,233,100.000000,Deep silt loam,0.900000,2.000000,0.035000
992,1526359.087000,5172318.971000,-254.999700,-194.999500,232.594682,232,100.000000,Deep silt loam,0.900000,2.000000,0.035000
993,1526369.087000,5172318.971000,-244.999700,-194.999500,231.483111,231,100.000000,Deep silt loam,0.900000,2.000000,0.035000
994,1526379.087000,5172318.971000,-234.999700,-194.999500,230.314582,230,100.000000,Deep silt loam,0.900000,2.000000,0.035000
995,1526389.087000,5172318.971000,-224.999700,-194.999500,229.085652,229,100.000000,Deep silt loam,0.900000,2.000000,0.035000
996,1526399.087000,5172318.971000,-214.999700,-194.999500,227.792736,227,100.000000,Deep silt loam,0.900000,2.000000,0.035000
997,1526409.087000,5172318.971000,-204.999700,-194.999500,226.432128,226,100.000000,Deep silt loam,0.900000,2.000000,0.035000
998,1526419.087000,5172318.971000,-194.999700,-194.999500,225.000029,225,100.000000,Organic patch,1.100000,2.200000,0.038000
999,1526429.087000,5172318.971000,-184.999700,-194.999500,223.492591,223,100.000000,Organic patch,1.100000,2.200000,0.038000
1000,1526439.087000,5172318.971000,-174.999700,-194.999500,221.905966,221,100.000000,Organic patch,1.100000,2.200000,0.038000
1001,1526449.087000,5172318.971000,-164.999700,-194.999500,220.236379,220,100.000000,Organic patch,1.100000,2.200000,0.038000
1002,1526459.087000,5172318.971000,-154.999700,-194.999500,218.480216,218,100.000000,Organic patch,1.100000,2.200000,0.038000
1003,1526469.087000,5172318.971000,-144.999700,-194.999500,216.634127,216,100.000000,Organic patch,1.100000,2.200000,0.038000
1004,1526479.087000,5172318.971000,-134.999700,-194.999500,214.695163,214,100.000000,Compacted,0.650000,1.500000,0.029000
1005,1526489.087000,5172318.971000,-124.999700,-194.999500,212.660917,212,100.000000,Compacted,0.650000,1.500000,0.029000
1006,1526499.087000,5172318.971000,-114.999700,-194.999500,210.529705,210,100.000000,Compacted,0.650000,1.500000,0.029000
1007,1526509.087000,5172318.971000,-104.999700,-194.999500,208.300749,208,100.000000,Compacted,0.650000,1.500000,0.029000
1008,1526519.087000,5172318.971000,-94.999700,-194.999500,205.974381,205,100.000000,Compacted,0.650000,1.500000,0.029000
1009,1526529.087000,5172318.971000,-84.999700,-194.999500,203.552243,203,100.000000,Compacted,0.650000,1.500000,0.029000
1010,1526539.087000,5172318.971000,-74.999700,-194.999500,201.037483,201,100.000000,Compacted,0.650000,1.500000,0.029000
1011,1526549.087000,5172318.971000,-64.999700,-194.999500,198.434914,198,100.000000,Compacted,0.650000,1.500000,0.029000
1012,1526559.087000,5172318.971000,-54.999700,-194.999500,195.751130,195,100.000000,Compacted,0.650000,1.500000,0.029000
1013,1526569.087000,5172318.971000,-44.999700,-194.999500,192.994565,192,100.000000,Compacted,0.650000,1.500000,0.029000
1014,1526579.087000,5172318.971000,-34.999700,-194.999500,190.175451,190,100.000000,Compacted,0.650000,1.500000,0.029000
1015,1526589.087000,5172318.971000,-24.999700,-194.999500,187.305691,187,100.000000,Compacted,0.650000,1.500000,0.029000
1016,1526599.087000,5172318.971000,-14.999700,-194.999500,184.398629,184,100.000000,Compacted,0.650000,1.500000,0.029000
1017,1526609.087000,5172318.971000,-4.999700,-194.999500,181.468716,181,100.000000,Compacted,0.650000,1.500000,0.029000
1018,1526619.087000,5172318.971000,5.000300,-194.999500,178.531107,178,100.000000,Compacted,0.650000,1.500000,0.029000
1019,1526629.087000,5172318.971000,15.000300,-194.999500,175.601196,175,100.000000,Compacted,0.650000,1.500000,0.029000
1020,1526639.087000,5172318.971000,25.000300,-194.999500,172.694135,172,100.000000,Compacted,0.650000,1.500000,0.029000
1021,1526649.087000,5172318.971000,35.000300,-194.999500,169.824378,169,100.000000,Compacted,0.650000,1.500000,0.029000
1022,1526659.087000,5172318.971000,45.000300,-194.999500,167.005267,167,100.000000,Compacted,0.650000,1.500000,0.029000
1023,1526669.087000,5172318.971000,55.000300,-194.999500,164.248706,164,100.000000,Compacted,0.650000,1.500000,0.029000
1024,1526679.087000,5172318.971000,65.000300,-194.999500,161.564928,161,100.000000,Compacted,0.650000,1.500000,0.029000
1025,1526689.087000,5172318.971000,75.000300,-194.999500,158.962363,158,100.000000,Compacted,0.650000,1.500000,0.029000
1026,1526699.087000,5172318.971000,85.000300,-194.999500,156.447608,156,100.000000,Compacted,0.650000,1.500000,0.029000
1027,1526709.087000,5172318.971000,95.000300,-194.999500,154.025477,154,100.000000,Compacted,0.650000,1.500000,0.029000
1028,1526719.087000,5172318.971000,105.000300,-194.999500,151.699115,151,100.000000,Compacted,0.650000,1.500000,0.029000
1029,1526729.087000,5172318.971000,115.000300,-194.999500,149.470164,149,100.000000,Compacted,0.650000,1.500000,0.029000
1030,1526739.087000,5172318.971000,125.000300,-194.999500,147.338958,147,100.000000,Compacted,0.650000,1.500000,0.029000
1031,1526749.087000,5172318.971000,135.000300,-194.999500,145.304718,145,100.000000,Compacted,0.650000,1.500000,0.029000
1032,1526759.087000,5172318.971000,145.000300,-194.999500,143.365759,143,100.000000,Gravelly,0.600000,1.400000,0.028000
1033,1526769.087000,5172318.971000,155.000300,-194.999500,141.519676,141,100.000000,Gravelly,0.600000,1.400000,0.028000
1034,1526779.087000,5172318.971000,165.000300,-194.999500,139.763518,139,100.000000,Gravelly,0.600000,1.400000,0.028000
1035,1526789.087000,5172318.971000,175.000300,-194.999500,138.093936,138,100.000000,Gravelly,0.600000,1.400000,0.028000
1036,1526799.087000,5172318.971000,185.000300,-194.999500,136.507316,136,100.000000,Gravelly,0.600000,1.400000,0.028000
1037,1526809.087000,5172318.971000,195.000300,-194.999500,134.999882,134,100.000000,Gravelly,0.600000,1.400000,0.028000
1038,1526819.087000,5172318.971000,205.000300,-194.999500,133.567789,133,100.000000,Compacted,0.650000,1.500000,0.029000
1039,1526829.087000,5172318.971000,215.000300,-194.999500,132.207185,132,100.000000,Compacted,0.650000,1.500000,0.029000
1040,1526839.087000,5172318.971000,225.000300,-194.999500,130.914273,130,100.000000,Compacted,0.650000,1.500000,0.029000
1041,1526849.087000,5172318.971000,235.000300,-194.999500,129.685346,129,100.000000,Compacted,0.650000,1.500000,0.029000
1042,1526859.087000,5172318.971000,245.000300,-194.999500,128.516821,128,100.000000,Compacted,0.650000,1.500000,0.029000
1043,1526869.087000,5172318.971000,255.000300,-194.999500,127.405253,127,100.000000,Compacted,0.650000,1.500000,0.029000
1044,1526879.087000,5172318.971000,265.000300,-194.999500,126.347357,126,100.000000,Compacted,0.650000,1.500000,0.029000
1045,1526889.087000,5172318.971000,275.000300,-194.999500,125.340008,125,100.000000,Compacted,0.650000,1.500000,0.029000
1046,1526899.087000,5172318.971000,285.000300,-194.999500,124.380248,124,100.000000,Compacted,0.650000,1.500000,0.029000
1047,1526909.087000,5172318.971000,295.000300,-194.999500,123.465285,123,100.000000,Compacted,0.650000,1.500000,0.029000
1048,1526919.087000,5172318.971000,305.000300,-194.999500,122.592489,122,100.000000,Compacted,0.650000,1.500000,0.029000
1049,1526929.087000,5172318.971000,315.000300,-194.999500,121.759390,121,100.000000,Compacted,0.650000,1.500000,0.029000
1050,1526939.087000,5172318.971000,325.000300,-194.999500,120.963668,120,100.000000,Compacted,0.650000,1.500000,0.029000
1051,1526949.087000,5172318.971000,335.000300,-194.999500,120.203152,120,100.000000,Compacted,0.650000,1.500000,0.029000
1052,1526959.087000,5172318.971000,345.000300,-194.999500,119.475805,119,100.000000,Compacted,0.650000,1.500000,0.029000
1053,1526269.087000,5172328.971000,-344.999700,-184.999500,241.798416,241,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1054,1526279.087000,5172328.971000,-334.999700,-184.999500,241.090860,241,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1055,1526289.087000,5172328.971000,-324.999700,-184.999500,240.350180,240,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1056,1526299.087000,5172328.971000,-314.999700,-184.999500,239.574260,239,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1057,1526309.087000,5172328.971000,-304.999700,-184.999500,238.760829,238,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1058,1526319.087000,5172328.971000,-294.999700,-184.999500,237.907452,237,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1059,1526329.087000,5172328.971000,-284.999700,-184.999500,237.011522,237,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1060,1526339.087000,5172328.971000,-274.999700,-184.999500,236.070245,236,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1061,1526349.087000,5172328.971000,-264.999700,-184.999500,235.080640,235,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1062,1526359.087000,5172328.971000,-254.999700,-184.999500,234.039524,234,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1063,1526369.087000,5172328.971000,-244.999700,-184.999500,232.943513,232,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1064,1526379.087000,5172328.971000,-234.999700,-184.999500,231.789014,231,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1065,1526389.087000,5172328.971000,-224.999700,-184.999500,230.572236,230,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1066,1526399.087000,5172328.971000,-214.999700,-184.999500,229.289190,229,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1067,1526409.087000,5172328.971000,-204.999700,-184.999500,227.935709,227,100.000000,Organic patch,1.100000,2.200000,0.038000
1068,1526419.087000,5172328.971000,-194.999700,-184.999500,226.507469,226,100.000000,Organic patch,1.100000,2.200000,0.038000
1069,1526429.087000,5172328.971000,-184.999700,-184.999500,225.000031,225,100.000000,Organic patch,1.100000,2.200000,0.038000
1070,1526439.087000,5172328.971000,-174.999700,-184.999500,223.408888,223,100.000000,Organic patch,1.100000,2.200000,0.038000
1071,1526449.087000,5172328.971000,-164.999700,-184.999500,221.729537,221,100.000000,Organic patch,1.100000,2.200000,0.038000
1072,1526459.087000,5172328.971000,-154.999700,-184.999500,219.957571,219,100.000000,Organic patch,1.100000,2.200000,0.038000
1073,1526469.087000,5172328.971000,-144.999700,-184.999500,218.088791,218,100.000000,Organic patch,1.100000,2.200000,0.038000
1074,1526479.087000,5172328.971000,-134.999700,-184.999500,216.119354,216,100.000000,Organic patch,1.100000,2.200000,0.038000
1075,1526489.087000,5172328.971000,-124.999700,-184.999500,214.045945,214,100.000000,Compacted,0.650000,1.500000,0.029000
1076,1526499.087000,5172328.971000,-114.999700,-184.999500,211.865980,211,100.000000,Compacted,0.650000,1.500000,0.029000
1077,1526509.087000,5172328.971000,-104.999700,-184.999500,209.577835,209,100.000000,Compacted,0.650000,1.500000,0.029000
1078,1526519.087000,5172328.971000,-94.999700,-184.999500,207.181100,207,100.000000,Compacted,0.650000,1.500000,0.029000
1079,1526529.087000,5172328.971000,-84.999700,-184.999500,204.676845,204,100.000000,Compacted,0.650000,1.500000,0.029000
1080,1526539.087000,5172328.971000,-74.999700,-184.999500,202.067874,202,100.000000,Compacted,0.650000,1.500000,0.029000
1081,1526549.087000,5172328.971000,-64.999700,-184.999500,199.358960,199,100.000000,Compacted,0.650000,1.500000,0.029000
1082,1526559.087000,5172328.971000,-54.999700,-184.999500,196.557028,196,100.000000,Compacted,0.650000,1.500000,0.029000
1083,1526569.087000,5172328.971000,-44.999700,-184.999500,193.671255,193,100.000000,Compacted,0.650000,1.500000,0.029000
1084,1526579.087000,5172328.971000,-34.999700,-184.999500,190.713062,190,100.000000,Compacted,0.650000,1.500000,0.029000
1085,1526589.087000,5172328.971000,-24.999700,-184.999500,187.695981,187,100.000000,Compacted,0.650000,1.500000,0.029000
1086,1526599.087000,5172328.971000,-14.999700,-184.999500,184.635384,184,100.000000,Compacted,0.650000,1.500000,0.029000
1087,1526609.087000,5172328.971000,-4.999700,-184.999500,181.548069,181,100.000000,Compacted,0.650000,1.500000,0.029000
1088,1526619.087000,5172328.971000,5.000300,-184.999500,178.451745,178,100.000000,Compacted,0.650000,1.500000,0.029000
1089,1526629.087000,5172328.971000,15.000300,-184.999500,175.364432,175,100.000000,Compacted,0.650000,1.500000,0.029000
1090,1526639.087000,5172328.971000,25.000300,-184.999500,172.303836,172,100.000000,Compacted,0.650000,1.500000,0.029000
1091,1526649.087000,5172328.971000,35.000300,-184.999500,169.286759,169,100.000000,Compacted,0.650000,1.500000,0.029000
1092,1526659.087000,5172328.971000,45.000300,-184.999500,166.328570,166,100.000000,Compacted,0.650000,1.500000,0.029000
1093,1526669.087000,5172328.971000,55.000300,-184.999500,163.442801,163,100.000000,Compacted,0.650000,1.500000,0.029000
1094,1526679.087000,5172328.971000,65.000300,-184.999500,160.640875,160,100.000000,Compacted,0.650000,1.500000,0.029000
1095,1526689.087000,5172328.971000,75.000300,-184.999500,157.931967,157,100.000000,Compacted,0.650000,1.500000,0.029000
1096,1526699.087000,5172328.971000,85.000300,-184.999500,155.323001,155,100.000000,Compacted,0.650000,1.500000,0.029000
1097,1526709.087000,5172328.971000,95.000300,-184.999500,152.818752,152,100.000000,Compacted,0.650000,1.500000,0.029000
1098,1526719.087000,5172328.971000,105.000300,-184.999500,150.422025,150,100.000000,Compacted,0.650000,1.500000,0.029000
1099,1526729.087000,5172328.971000,115.000300,-184.999500,148.133886,148,100.000000,Compacted,0.650000,1.500000,0.029000
1100,1526739.087000,5172328.971000,125.000300,-184.999500,145.953927,145,100.000000,Compacted,0.650000,1.500000,0.029000
1101,1526749.087000,5172328.971000,135.000300,-184.999500,143.880525,143,100.000000,Gravelly,0.600000,1.400000,0.028000
1102,1526759.087000,5172328.971000,145.000300,-184.999500,141.911094,141,100.000000,Gravelly,0.600000,1.400000,0.028000
1103,1526769.087000,5172328.971000,155.000300,-184.999500,140.042320,140,100.000000,Gravelly,0.600000,1.400000,0.028000
1104,1526779.087000,5172328.971000,165.000300,-184.999500,138.270359,138,100.000000,Gravelly,0.600000,1.400000,0.028000
1105,1526789.087000,5172328.971000,175.000300,-184.999500,136.591014,136,100.000000,Gravelly,0.600000,1.400000,0.028000
1106,1526799.087000,5172328.971000,185.000300,-184.999500,134.999876,134,100.000000,Gravelly,0.600000,1.400000,0.028000
1107,1526809.087000,5172328.971000,195.000300,-184.999500,133.492443,133,100.000000,Gravelly,0.600000,1.400000,0.028000
1108,1526819.087000,5172328.971000,205.000300,-184.999500,132.064208,132,100.000000,Gravelly,0.600000,1.400000,0.028000
1109,1526829.087000,5172328.971000,215.000300,-184.999500,130.710731,130,100.000000,Compacted,0.650000,1.500000,0.029000
1110,1526839.087000,5172328.971000,225.000300,-184.999500,129.427689,129,100.000000,Compacted,0.650000,1.500000,0.029000
1111,1526849.087000,5172328.971000,235.000300,-184.999500,128.210915,128,100.000000,Compacted,0.650000,1.500000,0.029000
1112,1526859.087000,5172328.971000,245.000300,-184.999500,127.056420,127,100.000000,Compacted,0.650000,1.500000,0.029000
1113,1526869.087000,5172328.971000,255.000300,-184.999500,125.960412,125,100.000000,Compacted,0.650000,1.500000,0.029000
1114,1526879.087000,5172328.971000,265.000300,-184.999500,124.919299,124,100.000000,Compacted,0.650000,1.500000,0.029000
1115,1526889.087000,5172328.971000,275.000300,-184.999500,123.929697,123,100.000000,Compacted,0.650000,1.500000,0.029000
1116,1526899.087000,5172328.971000,285.000300,-184.999500,122.988423,122,100.000000,Compacted,0.650000,1.500000,0.029000
1117,1526909.087000,5172328.971000,295.000300,-184.999500,122.092495,122,100.000000,Compacted,0.650000,1.500000,0.029000
1118,1526919.087000,5172328.971000,305.000300,-184.999500,121.239121,121,100.000000,Compacted,0.650000,1.500000,0.029000
1119,1526929.087000,5172328.971000,315.000300,-184.999500,120.425692,120,100.000000,Compacted,0.650000,1.500000,0.029000
1120,1526939.087000,5172328.971000,325.000300,-184.999500,119.649774,119,100.000000,Compacted,0.650000,1.500000,0.029000
1121,1526949.087000,5172328.971000,335.000300,-184.999500,118.909096,118,100.000000,Compacted,0.650000,1.500000,0.029000
1122,1526959.087000,5172328.971000,345.000300,-184.999500,118.201543,118,100.000000,Compacted,0.650000,1.500000,0.029000
1123,1526259.087000,5172338.971000,-354.999700,-174.999500,243.758696,243,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1124,1526269.087000,5172338.971000,-344.999700,-174.999500,243.103809,243,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1125,1526279.087000,5172338.971000,-334.999700,-174.999500,242.418017,242,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1126,1526289.087000,5172338.971000,-324.999700,-174.999500,241.699290,241,100.000000,Deep silt loam,0.900000,2.000000,0.035000
1127,1526299.087000,5172338.971000,-314.999700,-174.999500,240.945442,240,100.000000,Deep silt loam,0.900000,2.000000,0.035000
