OBJECTID,Shape_Length,Shape_Area,centroid_x,centroid_y,dx,dy,bearing_deg,ds_id
4142,40,100,1526589.087,5172728.971,-25,215,353.3674854,353
4143,40,100,1526599.087,5172728.971,-15,215,356.0090869,356
4144,40,100,1526609.087,5172728.971,-5,215,358.6677801,358
4145,40,100,1526619.087,5172728.971,5,215,1.332219854,1
4146,40,100,1526629.087,5172728.971,15,215,3.990913098,3
4147,40,100,1526639.087,5172728.971,25,215,6.632514615,6
4148,40,100,1526649.087,5172728.971,35,215,9.246112746,9
4149,40,100,1526659.087,5172728.971,45,215,11.82148834,11
4150,40,100,1526669.087,5172728.971,55,215,14.34933204,14
4151,40,100,1526679.087,5172728.971,65,215,16.82140989,16
4152,40,100,1526689.087,5172728.971,75,215,19.23067238,19
4153,40,100,1526699.087,5172728.971,85,215,21.57130719,21
4154,40,100,1526709.087,5172728.971,95,215,23.83874018,23
4155,40,100,1526719.087,5172728.971,105,215,26.02959219,26
4156,40,100,1526729.087,5172728.971,115,215,28.14160123,28
4157,40,100,1526739.087,5172728.971,125,215,30.17352003,30
4158,40,100,1526749.087,5172728.971,135,215,32.12499844,32
4159,40,100,1526759.087,5172728.971,145,215,33.99645915,33
4160,40,100,1526769.087,5172728.971,155,215,35.78897346,35
4161,40,100,1526779.087,5172728.971,165,215,37.50414236,37
4162,40,100,1526789.087,5172728.971,175,215,39.14398641,39
4163,40,100,1526799.087,5172728.971,185,215,40.71084667,40
4164,40,100,1526809.087,5172728.971,195,215,42.20729763,42
4165,40,100,1526819.087,5172728.971,205,215,43.63607247,43
4166,40,100,1526829.087,5172728.971,215,215,45,45
4167,40,100,1526839.087,5172728.971,225,215,46.30195267,46
4168,40,100,1526849.087,5172728.971,235,215,47.54480438,47
4169,40,100,1526859.087,5172728.971,245,215,48.731397,48
4170,40,100,1526869.087,5172728.971,255,215,49.86451444,49
4171,40,100,1526879.087,5172728.971,265,215,50.94686305,50
4172,40,100,1526889.087,5172728.971,275,215,51.98105741,51
4173,40,100,1526899.087,5172728.971,285,215,52.96961039,52
4174,40,100,1526909.087,5172728.971,295,215,53.91492696,53
4175,40,100,1526919.087,5172728.971,305,215,54.81930064,54
4176,40,100,1526929.087,5172728.971,315,215,55.6849124,55
4177,40,100,1526939.087,5172728.971,325,215,56.51383118,56
4178,40,100,1526949.087,5172728.971,335,215,57.30801582,57
4179,40,100,1526289.087,5172738.971,-325,225,304.6951535,304
4180,40,100,1526299.087,5172738.971,-315,225,305.5376778,305
4181,40,100,1526309.087,5172738.971,-305,225,306.4163785,306
4182,40,100,1526319.087,5172738.971,-295,225,307.3331957,307
4183,40,100,1526329.087,5172738.971,-285,225,308.2901632,308
4184,40,100,1526339.087,5172738.971,-275,225,309.2894069,309
4185,40,100,1526349.087,5172738.971,-265,225,310.3331416,310
4186,40,100,1526359.087,5172738.971,-255,225,311.4236656,311
4187,40,100,1526369.087,5172738.971,-245,225,312.5633518,312
4188,40,100,1526379.087,5172738.971,-235,225,313.7546357,313
4189,40,100,1526389.087,5172738.971,-225,225,315,315
4190,40,100,1526399.087,5172738.971,-215,225,316.3019527,316
4191,40,100,1526409.087,5172738.971,-205,225,317.6630008,317
4192,40,100,1526419.087,5172738.971,-195,225,319.0856168,319
4193,40,100,1526429.087,5172738.971,-185,225,320.5721978,320
4194,40,100,1526439.087,5172738.971,-175,225,322.1250163,322
4195,40,100,1526449.087,5172738.971,-165,225,323.7461623,323
4196,40,100,1526459.087,5172738.971,-155,225,325.4374754,325
4197,40,100,1526469.087,5172738.971,-145,225,327.2004687,327
4198,40,100,1526479.087,5172738.971,-135,225,329.0362435,329
4199,40,100,1526489.087,5172738.971,-125,225,330.9453959,330
4200,40,100,1526499.087,5172738.971,-115,225,332.9279198,332
4201,40,100,1526509.087,5172738.971,-105,225,334.9831065,334
4202,40,100,1526519.087,5172738.971,-95,225,337.1094483,337
4203,40,100,1526529.087,5172738.971,-85,225,339.3045493,339
4204,40,100,1526539.087,5172738.971,-75,225,341.5650512,341
4205,40,100,1526549.087,5172738.971,-65,225,343.8865818,343
4206,40,100,1526559.087,5172738.971,-55,225,346.2637317,346
4207,40,100,1526569.087,5172738.971,-45,225,348.6900675,348
4208,40,100,1526579.087,5172738.971,-35,225,351.1581854,351
4209,40,100,1526589.087,5172738.971,-25,225,353.6598083,353
4210,40,100,1526599.087,5172738.971,-15,225,356.1859252,356
4211,40,100,1526609.087,5172738.971,-5,225,358.72697,358
4212,40,100,1526619.087,5172738.971,5,225,1.27303002,1
4213,40,100,1526629.087,5172738.971,15,225,3.814074834,3
4214,40,100,1526639.087,5172738.971,25,225,6.340191746,6
4215,40,100,1526649.087,5172738.971,35,225,8.84181456,8
4216,40,100,1526659.087,5172738.971,45,225,11.30993247,11
4217,40,100,1526669.087,5172738.971,55,225,13.73626831,13
4218,40,100,1526679.087,5172738.971,65,225,16.11341823,16
4219,40,100,1526689.087,5172738.971,75,225,18.43494882,18
4220,40,100,1526699.087,5172738.971,85,225,20.69545073,20
4221,40,100,1526709.087,5172738.971,95,225,22.89055166,22
4222,40,100,1526719.087,5172738.971,105,225,25.01689348,25
4223,40,100,1526729.087,5172738.971,115,225,27.07208024,27
4224,40,100,1526739.087,5172738.971,125,225,29.0546041,29
4225,40,100,1526749.087,5172738.971,135,225,30.96375653,30
4226,40,100,1526759.087,5172738.971,145,225,32.79953127,32
4227,40,100,1526769.087,5172738.971,155,225,34.56252465,34
4228,40,100,1526779.087,5172738.971,165,225,36.25383774,36
4229,40,100,1526789.087,5172738.971,175,225,37.87498365,37
4230,40,100,1526799.087,5172738.971,185,225,39.4278022,39
4231,40,100,1526809.087,5172738.971,195,225,40.91438322,40
4232,40,100,1526819.087,5172738.971,205,225,42.33699923,42
4233,40,100,1526829.087,5172738.971,215,225,43.69804733,43
4234,40,100,1526839.087,5172738.971,225,225,45,45
4235,40,100,1526849.087,5172738.971,235,225,46.24536427,46
4236,40,100,1526859.087,5172738.971,245,225,47.43664825,47
4237,40,100,1526869.087,5172738.971,255,225,48.57633437,48
4238,40,100,1526879.087,5172738.971,265,225,49.66685837,49
4239,40,100,1526889.087,5172738.971,275,225,50.71059314,50
4240,40,100,1526899.087,5172738.971,285,225,51.70983681,51
4241,40,100,1526909.087,5172738.971,295,225,52.66680426,52
4242,40,100,1526919.087,5172738.971,305,225,53.58362148,53
4243,40,100,1526929.087,5172738.971,315,225,54.46232221,54
4244,40,100,1526939.087,5172738.971,325,225,55.30484647,55
4245,40,100,1526299.087,5172748.971,-315,235,306.7241072,306
4246,40,100,1526309.087,5172748.971,-305,235,307.6139568,307
4247,40,100,1526319.087,5172748.971,-295,235,308.5411836,308
4248,40,100,1526329.087,5172748.971,-285,235,309.5076754,309
4249,40,100,1526339.087,5172748.971,-275,235,310.515394,310
4250,40,100,1526349.087,5172748.971,-265,235,311.5663696,311
4251,40,100,1526359.087,5172748.971,-255,235,312.6626941,312
4252,40,100,1526369.087,5172748.971,-245,235,313.8065106,313
4253,40,100,1526379.087,5172748.971,-235,235,315,315
4254,40,100,1526389.087,5172748.971,-225,235,316.2453643,316
4255,40,100,1526399.087,5172748.971,-215,235,317.5448044,317
4256,40,100,1526409.087,5172748.971,-205,235,318.9004937,318
4257,40,100,1526419.087,5172748.971,-195,235,320.3145457,320
4258,40,100,1526429.087,5172748.971,-185,235,321.7889746,321
4259,40,100,1526439.087,5172748.971,-175,235,323.3256503,323
4260,40,100,1526449.087,5172748.971,-165,235,324.9262455,324
4261,40,100,1526459.087,5172748.971,-155,235,326.5921754,326
4262,40,100,1526469.087,5172748.971,-145,235,328.3245313,328
4263,40,100,1526479.087,5172748.971,-135,235,330.1240073,330
4264,40,100,1526489.087,5172748.971,-125,235,331.9908233,331
4265,40,100,1526499.087,5172748.971,-115,235,333.9246444,333
4266,40,100,1526509.087,5172748.971,-105,235,335.9245017,335
4267,40,100,1526519.087,5172748.971,-95,235,337.9887168,337
4268,40,100,1526529.087,5172748.971,-85,235,340.1148349,340
4269,40,100,1526539.087,5172748.971,-75,235,342.2995722,342
4270,40,100,1526549.087,5172748.971,-65,235,344.5387823,344
4271,40,100,1526559.087,5172748.971,-55,235,346.8274466,346
4272,40,100,1526569.087,5172748.971,-45,235,349.1596945,349
4273,40,100,1526579.087,5172748.971,-35,235,351.5288554,351
4274,40,100,1526589.087,5172748.971,-25,235,353.9275436,353
4275,40,100,1526599.087,5172748.971,-15,235,356.3477772,356
4276,40,100,1526609.087,5172748.971,-5,235,358.7811248,358
4277,40,100,1526619.087,5172748.971,5,235,1.218875235,1
4278,40,100,1526629.087,5172748.971,15,235,3.65222278,3
4279,40,100,1526639.087,5172748.971,25,235,6.072456407,6
4280,40,100,1526649.087,5172748.971,35,235,8.471144633,8
4281,40,100,1526659.087,5172748.971,45,235,10.84030545,10
4282,40,100,1526669.087,5172748.971,55,235,13.17255342,13
4283,40,100,1526679.087,5172748.971,65,235,15.46121774,15
4284,40,100,1526689.087,5172748.971,75,235,17.70042779,17
4285,40,100,1526699.087,5172748.971,85,235,19.88516511,19
4286,40,100,1526709.087,5172748.971,95,235,22.0112832,22
4287,40,100,1526719.087,5172748.971,105,235,24.07549826,24
4288,40,100,1526729.087,5172748.971,115,235,26.07535558,26
4289,40,100,1526739.087,5172748.971,125,235,28.00917671,28
4290,40,100,1526749.087,5172748.971,135,235,29.87599269,29
4291,40,100,1526759.087,5172748.971,145,235,31.67546874,31
4292,40,100,1526769.087,5172748.971,155,235,33.40782459,33
4293,40,100,1526779.087,5172748.971,165,235,35.07375449,35
4294,40,100,1526789.087,5172748.971,175,235,36.67434967,36
4295,40,100,1526799.087,5172748.971,185,235,38.21102543,38
4296,40,100,1526809.087,5172748.971,195,235,39.68545433,39
4297,40,100,1526819.087,5172748.971,205,235,41.09950626,41
4298,40,100,1526829.087,5172748.971,215,235,42.45519562,42
4299,40,100,1526839.087,5172748.971,225,235,43.75463573,43
4300,40,100,1526849.087,5172748.971,235,235,45,45
4301,40,100,1526859.087,5172748.971,245,235,46.19348942,46
4302,40,100,1526869.087,5172748.971,255,235,47.33730586,47
4303,40,100,1526879.087,5172748.971,265,235,48.43363036,48
4304,40,100,1526889.087,5172748.971,275,235,49.48460601,49
4305,40,100,1526899.087,5172748.971,285,235,50.49232456,50
4306,40,100,1526909.087,5172748.971,295,235,51.45881638,51
4307,40,100,1526919.087,5172748.971,305,235,52.38604315,52
4308,40,100,1526929.087,5172748.971,315,235,53.27589283,53
4309,40,100,1526299.087,5172758.971,-315,245,307.8749837,307
4310,40,100,1526309.087,5172758.971,-305,245,308.7741709,308
4311,40,100,1526319.087,5172758.971,-295,245,309.7099188,309
4312,40,100,1526329.087,5172758.971,-285,245,310.6839725,310
4313,40,100,1526339.087,5172758.971,-275,245,311.6981343,311
4314,40,100,1526349.087,5172758.971,-265,245,312.7542574,312
4315,40,100,1526359.087,5172758.971,-255,245,313.8542372,313
4316,40,100,1526369.087,5172758.971,-245,245,315,315
4317,40,100,1526379.087,5172758.971,-235,245,316.1934894,316
4318,40,100,1526389.087,5172758.971,-225,245,317.4366482,317
4319,40,100,1526399.087,5172758.971,-215,245,318.731397,318
4320,40,100,1526409.087,5172758.971,-205,245,320.0796079,320
4321,40,100,1526419.087,5172758.971,-195,245,321.4830737,321
4322,40,100,1526429.087,5172758.971,-185,245,322.9434718,322
4323,40,100,1526439.087,5172758.971,-175,245,324.4623222,324
4324,40,100,1526449.087,5172758.971,-165,245,326.0409402,326
4325,40,100,1526459.087,5172758.971,-155,245,327.6803835,327
4326,40,100,1526469.087,5172758.971,-145,245,329.3813946,329
4327,40,100,1526479.087,5172758.971,-135,245,331.1443388,331
4328,40,100,1526489.087,5172758.971,-125,245,332.9691397,332
4329,40,100,1526499.087,5172758.971,-115,245,334.8552144,334
4330,40,100,1526509.087,5172758.971,-105,245,336.8014095,336
4331,40,100,1526519.087,5172758.971,-95,245,338.8059435,338
4332,40,100,1526529.087,5172758.971,-85,245,340.8663568,340
4333,40,100,1526539.087,5172758.971,-75,245,342.9794744,342
4334,40,100,1526549.087,5172758.971,-65,245,345.1413856,345
4335,40,100,1526559.087,5172758.971,-55,245,347.3474435,347
4336,40,100,1526569.087,5172758.971,-45,245,349.5922887,349
4337,40,100,1526579.087,5172758.971,-35,245,351.8698976,351
4338,40,100,1526589.087,5172758.971,-25,245,354.173658,354
4339,40,100,1526599.087,5172758.971,-15,245,356.4964684,356
4340,40,100,1526609.087,5172758.971,-5,245,358.8308607,358
4341,40,100,1526619.087,5172758.971,5,245,1.169139328,1
4342,40,100,1526629.087,5172758.971,15,245,3.503531645,3
4343,40,100,1526639.087,5172758.971,25,245,5.82634203,5
4344,40,100,1526649.087,5172758.971,35,245,8.130102354,8
4345,40,100,1526659.087,5172758.971,45,245,10.40771131,10
4346,40,100,1526669.087,5172758.971,55,245,12.6525565,12
4347,40,100,1526679.087,5172758.971,65,245,14.85861445,14
4348,40,100,1526689.087,5172758.971,75,245,17.02052561,17
4349,40,100,1526699.087,5172758.971,85,245,19.13364321,19
4350,40,100,1526709.087,5172758.971,95,245,21.19405648,21
4351,40,100,1526719.087,5172758.971,105,245,23.19859051,23
4352,40,100,1526729.087,5172758.971,115,245,25.14478563,25
4353,40,100,1526739.087,5172758.971,125,245,27.03086026,27
4354,40,100,1526749.087,5172758.971,135,245,28.85566122,28
4355,40,100,1526759.087,5172758.971,145,245,30.61860541,30
4356,40,100,1526769.087,5172758.971,155,245,32.31961651,32
4357,40,100,1526779.087,5172758.971,165,245,33.95905982,33
4358,40,100,1526789.087,5172758.971,175,245,35.53767779,35
4359,40,100,1526799.087,5172758.971,185,245,37.05652819,37
4360,40,100,1526809.087,5172758.971,195,245,38.51692631,38
4361,40,100,1526819.087,5172758.971,205,245,39.92039214,39
4362,40,100,1526829.087,5172758.971,215,245,41.268603,41
4363,40,100,1526839.087,5172758.971,225,245,42.56335175,42
4364,40,100,1526849.087,5172758.971,235,245,43.80651058,43
4365,40,100,1526859.087,5172758.971,245,245,45,45
4366,40,100,1526869.087,5172758.971,255,245,46.14576284,46
4367,40,100,1526879.087,5172758.971,265,245,47.24574257,47
4368,40,100,1526889.087,5172758.971,275,245,48.30186567,48
4369,40,100,1526899.087,5172758.971,285,245,49.31602752,49
4370,40,100,1526909.087,5172758.971,295,245,50.29008121,50
4371,40,100,1526919.087,5172758.971,305,245,51.22582906,51
4372,40,100,1526929.087,5172758.971,315,245,52.12501635,52
4373,40,100,1526309.087,5172768.971,-305,255,309.8978347,309
4374,40,100,1526319.087,5172768.971,-295,255,310.8403577,310
4375,40,100,1526329.087,5172768.971,-285,255,311.8201699,311
4376,40,100,1526339.087,5172768.971,-275,255,312.8389205,312
4377,40,100,1526349.087,5172768.971,-265,255,313.8982939,313
4378,40,100,1526359.087,5172768.971,-255,255,315,315
4379,40,100,1526369.087,5172768.971,-245,255,316.1457628,316
4380,40,100,1526379.087,5172768.971,-235,255,317.3373059,317
4381,40,100,1526389.087,5172768.971,-225,255,318.5763344,318
4382,40,100,1526399.087,5172768.971,-215,255,319.8645144,319
4383,40,100,1526409.087,5172768.971,-205,255,321.2034479,321
4384,40,100,1526419.087,5172768.971,-195,255,322.5946434,322
4385,40,100,1526429.087,5172768.971,-185,255,324.0394828,324
4386,40,100,1526439.087,5172768.971,-175,255,325.5391837,325
4387,40,100,1526449.087,5172768.971,-165,255,327.0947571,327
4388,40,100,1526459.087,5172768.971,-155,255,328.706961,328
4389,40,100,1526469.087,5172768.971,-145,255,330.3762512,330
4390,40,100,1526479.087,5172768.971,-135,255,332.102729,332
4391,40,100,1526489.087,5172768.971,-125,255,333.8860874,333
4392,40,100,1526499.087,5172768.971,-115,255,335.7255589,335
4393,40,100,1526509.087,5172768.971,-105,255,337.6198649,337
4394,40,100,1526519.087,5172768.971,-95,255,339.5671713,339
4395,40,100,1526529.087,5172768.971,-85,255,341.5650512,341
4396,40,100,1526539.087,5172768.971,-75,255,343.6104597,343
4397,40,100,1526549.087,5172768.971,-65,255,345.6997226,345
4398,40,100,1526559.087,5172768.971,-55,255,347.8285418,347
4399,40,100,1526569.087,5172768.971,-45,255,349.9920202,349
4400,40,100,1526579.087,5172768.971,-35,255,352.1847065,352
4401,40,100,1526589.087,5172768.971,-25,255,354.4006607,354
4402,40,100,1526599.087,5172768.971,-15,255,356.6335393,356
4403,40,100,1526609.087,5172768.971,-5,255,358.8766973,358
4404,40,100,1526619.087,5172768.971,5,255,1.123302714,1
4405,40,100,1526629.087,5172768.971,15,255,3.366460663,3
4406,40,100,1526639.087,5172768.971,25,255,5.599339336,5
4407,40,100,1526649.087,5172768.971,35,255,7.815293547,7
4408,40,100,1526659.087,5172768.971,45,255,10.0079798,10
4409,40,100,1526669.087,5172768.971,55,255,12.17145821,12
4410,40,100,1526679.087,5172768.971,65,255,14.30027745,14
4411,40,100,1526689.087,5172768.971,75,255,16.38954033,16
4412,40,100,1526699.087,5172768.971,85,255,18.43494882,18
4413,40,100,1526709.087,5172768.971,95,255,20.43282868,20
4414,40,100,1526719.087,5172768.971,105,255,22.38013505,22
4415,40,100,1526729.087,5172768.971,115,255,24.27444113,24
4416,40,100,1526739.087,5172768.971,125,255,26.11391263,26
4417,40,100,1526749.087,5172768.971,135,255,27.89727103,27
4418,40,100,1526759.087,5172768.971,145,255,29.62374875,29
4419,40,100,1526769.087,5172768.971,155,255,31.293039,31
4420,40,100,1526779.087,5172768.971,165,255,32.90524292,32
4421,40,100,1526789.087,5172768.971,175,255,34.46081627,34
4422,40,100,1526799.087,5172768.971,185,255,35.9605172,35
4423,40,100,1526809.087,5172768.971,195,255,37.40535663,37
4424,40,100,1526819.087,5172768.971,205,255,38.7965521,38
4425,40,100,1526829.087,5172768.971,215,255,40.13548556,40
4426,40,100,1526839.087,5172768.971,225,255,41.42366562,41
4427,40,100,1526849.087,5172768.971,235,255,42.66269414,42
4428,40,100,1526859.087,5172768.971,245,255,43.85423716,43
4429,40,100,1526869.087,5172768.971,255,255,45,45
4430,40,100,1526879.087,5172768.971,265,255,46.10170612,46
4431,40,100,1526889.087,5172768.971,275,255,47.16107949,47
4432,40,100,1526899.087,5172768.971,285,255,48.17983012,48
4433,40,100,1526909.087,5172768.971,295,255,49.15964229,49
4434,40,100,1526919.087,5172768.971,305,255,50.10216525,50
4435,40,100,1526319.087,5172778.971,-295,265,311.9335145,311
4436,40,100,1526329.087,5172778.971,-285,265,312.9174347,312
4437,40,100,1526339.087,5172778.971,-275,265,313.9390883,313
4438,40,100,1526349.087,5172778.971,-265,265,315,315
4439,40,100,1526359.087,5172778.971,-255,265,316.1017061,316
4440,40,100,1526369.087,5172778.971,-245,265,317.2457426,317
4441,40,100,1526379.087,5172778.971,-235,265,318.4336304,318
4442,40,100,1526389.087,5172778.971,-225,265,319.6668584,319
4443,40,100,1526399.087,5172778.971,-215,265,320.9468631,320
4444,40,100,1526409.087,5172778.971,-205,265,322.275005,322
4445,40,100,1526419.087,5172778.971,-195,265,323.6525418,323
4446,40,100,1526429.087,5172778.971,-185,265,325.080598,325
4447,40,100,1526439.087,5172778.971,-175,265,326.5601308,326
4448,40,100,1526449.087,5172778.971,-165,265,328.0918931,328
4449,40,100,1526459.087,5172778.971,-155,265,329.6763931,329
4450,40,100,1526469.087,5172778.971,-145,265,331.3138524,331
4451,40,100,1526479.087,5172778.971,-135,265,333.0041616,333
4452,40,100,1526489.087,5172778.971,-125,265,334.7468366,334
4453,40,100,1526499.087,5172778.971,-115,265,336.5409759,336
4454,40,100,1526509.087,5172778.971,-105,265,338.3852211,338
4455,40,100,1526519.087,5172778.971,-95,265,340.2777222,340
4456,40,100,1526529.087,5172778.971,-85,265,342.2161116,342
